X,Y,OBJECTID,FACILITY_STATUS,STATUS_NOTE,NAME,CAD_NAME,AKA,TYPE,UNIT,CDF_UNIT,COUNTY,OWNER,FUNDING,STAFFING,ADDRESS,CITY,ZIP,PHONE_NUM,LAT,LON
-13523803.2684,4795506.4103,128,Active,,Kelly Ridge FS,BTC Kelly Ridge FS,Station 64,FSA,BTC,BTU,Butte,COUNTY,A,C,22 Walnut Ave,Oroville,95966,530-538-7228,39.51357222,-121.48637847
-13552834.2223,4792850.3787,129,Active,,Richvale FS,BTC Richvale FS,Station 71,FSA,BTC,BTU,Butte,COUNTY,A,C,1236 School St,Richvale,95974,530-882-4304,39.4951628,-121.74716792
-13548590.2701,4781126.1325,130,Active,,Biggs FS,BTC Biggs FS,Station 73,FSA,BTC,BTU,Butte,COUNTY,A,P,434 B St,Biggs,95917,530-868-5834,39.41384161,-121.70904387
-13546004.4954,4773873.5043,131,Active,,Gridley FS,BTC Gridley FS,Station 74,FSA,BTC,BTU,Butte,COUNTY,A,C,47 East Gridley Rd,Gridley,95948,530-846-5711,39.36348872,-121.68581547
-13532985.6731,4797093.1354,132,Active,,Oroville FS,BTU Oroville FS,Station 63,FSAB,BTC,BTU,Butte,STATE,C,P,176 Nelson Ave,Oroville,95965,530-538-7987,39.52456779,-121.5688654
-13505320.4706,4792798.4977,133,Active,,Robinson Mill FS,BTU Robinson Mill FS,Station 54,FSB,BTU,BTU,Butte,STATE,B,P,10 Robinson Mill Rd,Oroville,95966,530-589-3103,39.49480312,-121.3203447
-13497473.9378,4807041.0856,134,Active,,Feather Falls FS,BTU Feather Falls FS,Station 51,FSB,BTU,BTU,Butte,STATE,B,P,2845 Lumpkin Rd,Feather Falls,95940,530-589-3211,39.59346458,-121.24985809
-13517569.5082,4814083.0266,135,Active,,Harts Mill FS,BTU Harts Mill FS,Station 62,FSB,BTU,BTU,Butte,STATE,B,P,2 Berry Creek Rd,Berry Creek,95916,530-589-2555,39.64219381,-121.43037964
-13524843.2804,4828109.182,136,Active,,Jarbo Gap FS,BTU Jarbo Gap FS,Station 36,FSB,BTU,BTU,Butte,STATE,B,P,11972 Hwy 70,Oroville,95965,530-538-7199,39.73915052,-121.49572102
-13535388.1873,4834811.4912,137,Active,,Paradise FS,BTU Paradise FS,Station 35,FSB,BTU,BTU,Butte,STATE,B,P,1464 Forest Service Rd,Paradise,95969,530-872-6318,39.78543258,-121.59044751
-13528449.9652,4852058.3573,138,Active,,Stirling City FS,BTU Stirling City FS,Station 13,FSB,BTU,BTU,Butte,STATE,B,P,7882 Quartz St,Stirling City,95978,530-873-2758,39.90438585,-121.52812039
-13541686.6496,4855423.6174,139,Active,,Forest Ranch FS,BTU Forest Ranch FS,Station 23,FSB,BTU,BTU,Butte,STATE,B,P,5362 Platte Mountain Rd,Forest Ranch,95942,530-895-6503,39.92757235,-121.64702753
-13551154.5562,4854864.2411,140,Active,,Cohasset FS,BTU Cohasset FS,Station 22,FSB,BTU,BTU,Butte,STATE,B,P,9868 Cohasset Rd,Cohasset,95973,530-895-6504,39.92371882,-121.73207917
-13532116.5648,4877380.0008,141,Active,,Butte Meadows FS,BTU Butte Meadows FS,Station 11,FSB,BTU,BTU,Butte,STATE,B,P,7288 Humboldt Rd,Butte Meadows,95942,530-873-3459,40.07865805,-121.56105799
-13565156.4674,4837322.1051,142,Active,,Chico AAB,BTU Chico AAB,,AAB,BTU,BTU,Butte,STATE,B,P,1335 Fortress Street,Chico,95926,530-895-6505,39.80276136,-121.85786048
-13523365.3014,4859051.3813,143,Temporarily Decommissioned,Staffed at Duty Chief discretion. Usually for potential lightning or extreme emergencies.,Bald Mountain LO,BTU Bald Mountain LO,,LO,BTU,BTU,Butte,STATE,B,P,6 Mi Ne Of Stirling City,Stirling City,95978,,39.95255867,-121.48244408
-13541755.5988,4856634.4492,144,Temporarily Decommissioned,Staffed at Duty Chief discretion. Usually for potential lightning or extreme emergencies.,Platt Mountain LO,BTU Platt Mountain LO,,LO,BTU,BTU,Butte,STATE,B,P,21 Mi Ne Chico,Forest Ranch,95942,,39.935913,-121.64764691
-13531862.1041,4838656.0257,145,Temporarily Decommissioned,Staffed at Duty Chief discretion. Usually for potential lightning or extreme emergencies.,Sawmill Peak LO,BTU Sawmill Peak LO,,LO,BTU,BTU,Butte,STATE,B,P,8 Mi Ne Paradise,Concow,95965,,39.81196655,-121.55877217
-13503086.0587,4796982.569,146,Temporarily Decommissioned,Staffed at Duty Chief discretion. Usually for potential lightning or extreme emergencies.,Sunset Hill LO,BTU Sunset Hill LO,,COM/LO,BTU,BTU,Butte,STATE,B,P,3 Mi W Of Forbestown,Forbestown,95941,,39.52380163,-121.30027263
-13532954.5897,4797084.1212,147,Active,,Butte UH,BTU Butte UH,,HQ,BTU,BTU,Butte,STATE,B,P,176 Nelson Ave,Oroville,95965,,39.52450533,-121.56858617
-13521220.0481,4815461.7218,148,Temporarily Decommissioned,Staffed at Duty Chief discretion. Usually for potential lightning or extreme emergencies.,Bloomer Hill COM/LO,BTU Bloomer Hill COM/LO,,COM/LO,BTU,BTU,Butte,STATE,B,P,2 Mi Sw Of Berry Creek,Berry Creek,95916,,39.65173016,-121.46317299
-13532934.8961,4797144.6517,149,Active,,Butte ECC,BTU Butte ECC,,ECC,BTU,BTU,Butte,STATE,B,P,176 Nelson Ave,Oroville,95965,,39.52492475,-121.56840926
-13570794.6647,4837555.4334,150,Active,,Nord FS,BTC Nord FS,Station 41,FSA,BTC,BTU,Butte,COUNTY,A,P,13871 Highway 99,Chico,95973,530-891-2791,39.80437162,-121.90850926
-13539188.5013,4830229.6795,151,Active,,Paradise Fire Department Station 81,Paradise Station 81,Station 81,FSA,PRA,BTU,Butte,CITY,A,C,767 Birch St,Paradise,95969,530-872-6264,39.75379676,-121.62458631
-13535774.9597,4829508.0701,152,Active,,Paradise Fire Department Station 82,Paradise Station 82,Station 82,FSA,PRA,BTU,Butte,CITY,A,P,5545 S. Libby Rd,Paradise,95969,530-872-6262,39.74881296,-121.59392195
-13534872.0829,4844702.4988,153,Active,,Magalia Fire Center,BTU Magalia Training Center,Station 17- Magalia,FCCCC,BTU,BTU,Butte,STATE,B,P,6640 Steiffer Road,Magalia,95954,530-872-6330,39.85367701,-121.58581126
-13567101.5323,4832624.785,154,Active,,Chico FLS,SFM,,SFM,CDF,BTU,Butte,STATE,B,P,3201 Esplanade # 120,Chico,95973,,39.77034111,-121.87534668
-13540556.831,4806811.8218,155,Active,Shared BTU and Butte County Fire Training Facility,Openshaw Training Center,BTU Openshaw Training Center OTC,OTC,TC,BTU,BTU,Butte,COUNTY,A,,1222 Openshaw Rd,Oroville,95965,,39.59188272,-121.63689157
-13531281.3767,4794646.391,156,Active,,Oroville Fire Department Station 91,ORO Station 91,Station 91,FSA,ORO,BTU,Butte,CITY,A,P,2055 Lincoln St,Oroville,95966,530-538-2487,39.50761696,-121.55356874
-13533128.7045,4796477.2967,157,Active,,BTU Prevention Bureau,,,OC,BTU,BTU,Butte,STATE,B,P,220 Grand Ave,Oroville,95965,530-538-7888,39.52030556,-121.57016357
-13557772.2737,4824332.0248,158,Active,,BTU Resource & Vegetation Management Office,,,OC,BTU,BTU,Butte,STATE,B,P,2535 Zanella Wy,Chico,95928,,39.71305925,-121.79154052
-13526474.5029,4796276.0524,159,Active,Opening Spring/Summer 2023,Table Mountain Fire Center,,,FCFFC,BTU,BTU,Butte,STATE,B,P,4551 Oro Dam Blvd East,Oroville,95966,,39.518911,-121.51038786
-13628720.1906,4502150.1144,160,Active,,Half Moon Bay FS,CFR Half Moon Bay FS,Station 40,FSA,CZU,CZU,San Mateo,FIRE DISTRICT,A,P,1191 Main St.,Half Moon Bay,94019,650-726-8290,37.45093739,-122.42886332
-13612820.7224,4505256.4916,161,Active,,Cordilleras FS,CFS Cordilleras,Station 18,FSA,CZU,CZU,San Mateo,COUNTY,A,P,300 Edmonds Rd.,Redwood City,94062,650-366-7416,37.4730872,-122.28603599
-13633093.5328,4509162.0031,162,Active,,El Granada FS,CFR El Granada FS,Station 41,FSA,CZU,CZU,San Mateo,FIRE DISTRICT,A,P,555 Obispo Rd.,El Granda,94018,650-7268291,37.50239203,-122.47114842
-13638419.5866,4513562.7074,163,Active,,Point Montara FS,CFR Point Montara,Station 44,FSA,CZU,CZU,San Mateo,FIRE DISTRICT,A,P,501 Stetson St.,Moss Beach,94038,650-728-3022,37.53228193,-122.51599446
-13552250.878,4435518.4541,164,Active,,Pajaro Valley FS,PAJ Pajaro Valley FS,Station 45,FSA,CZU,CZU,Santa Cruz,FIRE DISTRICT,A,P,762 Casserly Rd.,Watsonville,95076,831-722-6188,36.97424707,-121.74192796
-13560671.781,4420517.9626,165,Active,,Pajaro Dunes FS,PAD Pajaro Dunes FS,Station 42,FSA,CZU,CZU,Santa Cruz,FIRE DISTRICT,A,P,2661 Beach Rd.,Watsonville,95076,831-722-7179,36.86613936,-121.81785585
-13613275.7776,4461515.5581,166,Active,,Chalk Mountain COM,CZU Chalk Mountain COM,Tone 13,COM,CZU,CZU,Santa Cruz,STATE,B,P,P.O. Drawer F-2,Felton,95018,,37.1605915,-122.29012385
-13591447.4939,4470185.3427,167,Active,,Mount Bielawski COM/LO,CZU Mount Bielawski COM/LO,Tone 8,COM/LO,CZU,CZU,Santa Cruz,STATE,B,P,7 Mi W Los Gatos,Felton,95018,,37.22263371,-122.09403707
-13613814.7817,4493217.309,168,Active,,Allen Peak COM/LO,CZU Allen Peak COM/LO,Tone 12,COM/LO,CZU,CZU,San Mateo,STATE,B,P,P.O. Drawer F-2,Felton,95018,,37.38720601,-122.29496578
-13618699.8929,4510731.1821,169,Active,,Belmont FS,CZU Belmont FS,Station 17,FSAB,CZU,CZU,San Mateo,COUNTY,C,P,320 Paul Scannell Dr,San Mateo,94402,650-573-3842,37.51210817,-122.33884946
-13610638.8953,4493260.6203,170,Active,,Sky Londa FS,CZU Sky Londa FS,Station 58,FSAB,CZU,CZU,San Mateo,COUNTY,C,P,17290 Skyline Blvd,Woodside,94062,650-851-1860,37.38751515,-122.26643631
-13625161.9444,4473957.3756,171,Active,,Pescadero FS,CZU Pescadero FS,Station 59,FSAB,CZU,CZU,San Mateo,COUNTY,C,P,"1200 Pescadero Rd, P.O. Box 27",Pescadero,94060,650-879-0121,37.24961102,-122.39689908
-13606005.1349,4447113.9598,172,Active,,Big Creek FS,CZU Big Creek FS,Station 33,FSB,CZU,CZU,Santa Cruz,STATE,B,P,240 Swanton Road,Davenport,95017,831-426-1664,37.05741897,-122.22481058
-13570532.8973,4454215.0043,173,Active,,Burrell FS,CZU Burrell FS,Station 47,FSB,CZU,CZU,Santa Cruz,STATE,B,P,25050 Highland Way,Los Gatos,95030,408-353-1022,37.10830814,-121.90615809
-13559302.9061,4437888.5392,174,Active,,Corralitos FS,CZU Corralitos FS,Station 49,FSB,CZU,CZU,Santa Cruz,STATE,B,P,120 Eureka Canyon Rd,Watsonville,95076,831-724-2446,36.99125454,-121.80527739
-13598610.3031,4459475.9391,175,Active,,Jamison Creek FS,CZU Jamison Creek FS,Station 23,FSB,CZU,CZU,Santa Cruz,FIRE DISTRICT,B,P,16115 Jamison Creek Rd,Boulder Creek,95008,831-338-4422,37.14598828,-122.15838168
-13595667.4726,4475536.6604,176,Active,,Saratoga Summit FS,CZU Saratoga Summit FS,Station 21,FSB,CZU,CZU,Santa Cruz,STATE,B,P,12900 Skyline Blvd,Los Gatos,95030,408-867-3625,37.26090306,-122.13194577
-13574051.7051,4445630.7351,177,Temporarily Decommissioned,Facility remodel 2022,Soquel FS,CZU Soquel FS,Station 43,FSB,CZU,CZU,Santa Cruz,STATE,B,P,4750 Old San Jose Road,Soquel,95073,831-475-3234,37.0467852,-121.93776808
-13594574.1862,4447086.9519,178,Active,,Fall Creek FS,CZU Fall Creek FS,Station 31,FSB,CZU,CZU,Santa Cruz,COUNTY,B,P,7272 Empire Grade Road,Bonny Doon,95060,831-426-3131,37.05722535,-122.12212464
-13599737.0501,4457310.7436,179,Active,,Ben Lomond CC,CZU Ben Lomond CC,Station 80,CC,CZU,CZU,Santa Cruz,STATE,B,P,13575 Empire Grade,Santa Cruz,95060,831-426-1610,37.12940511,-122.17058481
-13589222.5917,4445916.3887,180,Active,,San Mateo-Santa Cruz ECC,CZU San Mateo-Santa Cruz ECC,,ECC,CZU,CZU,Santa Cruz,STATE,B,P,6059 Highway 9,Felton,95018,8313356719,37.04877976,-122.07410946
-13589158.2489,4445930.4637,181,Active,,San Mateo-Santa Cruz UH,CZU San Mateo-Santa Cruz UH,,HQ,CZU,CZU,Santa Cruz,STATE,C,P,6059 Highway 9,Felton,95018,8313355353,37.04893419,-122.07347245
-13618977.726,4502836.2919,182,Active,,Pise Mtn COM,CZU PISE COM,Tone 14,COM,CZU,CZU,San Mateo,STATE,B,P,Po Drawer F-2,Felton,95018,,37.45583069,-122.34134529
-13589330.693,4445917.4728,183,Active,,Felton Maintenance Shop,No CAD name Entered,,EQF,CZU,CZU,Santa Cruz,STATE,B,,6059 Highway 9,Felton,95018,,37.04884596,-122.07503462
-13589263.8106,4445878.9558,184,Active,,Felton FS,CZU Felton FS,Station 39,FSB,CZU,CZU,Santa Cruz,STATE,B,P,6059 Highway 9,Felton,95018,8313356731,37.0485698,-122.07443381
-13600084.1379,4457435.5774,185,Active,,Ben Lomond Training Center,No CAD name Entered,,TC,CZU,CZU,Santa Cruz,STATE,B,,13575 Empire Grade Rd,Santa Cruz,95060,,37.13138184,-122.17163446
-13573992.2389,4445584.2552,186,Temporarily Decommissioned,Facility remodel 2022,Soquel Demonstration State Forest,No CAD name Entered,,VC,CZU,CZU,Santa Cruz,STATE,B,P,4750 Soquel-San Jose Rd,Soquel,95073,8314758643,37.04645687,-121.93724695
-13634199.7253,4517650.2889,187,Active,,North Peak COM,CZU NORTH PEAK COM,Tone 15,COM,CZU,CZU,San Mateo,DISTRICT OTHER,B,,6059 Highway 9,Felton,95018,,37.5614,-122.4781
-13401453.3666,4405898.2188,188,Active,,Station 96 ,FCO Mendota 96,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,P,101 Mccabe,Mendota,93640,559-655-4107,36.76137497,-120.3872911
-13385609.9098,4389386.8444,189,Active,,Station 95 ,FCO Tranquility 95,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,P,25101 W. Morton,Tranquility,93668,559-698-5500,36.64245526,-120.24496694
-13384066.9125,4335642.8559,190,Active,,Station 94 ,FCO Harris Ranch 94,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,P,24125 W. Dorris,Coalinga,93210,559-935-1323,36.25410337,-120.231106
-13369945.6255,4328814.062,191,Active,,Station 93 ,FCO Huron 93,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,P,36421 S. Lassen,Huron,93234,559-945-9604,36.2046197,-120.10425234
-13340505.1179,4374715.668,192,Active,,Station 90 ,FCO Caruthers 90,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,P,2701 W. Tahoe,Caruthers,93609,559-864-3211,36.53663488,-119.83978377
-13334010.6752,4390513.7663,193,Active,,Station 89 ,FCO Easton 89,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,P,5810 S. Cherry,Fresno,93706,559-264-4256,36.65057749,-119.7814432
-13311996.0822,4376188.4676,194,Active,,Staton 83 ,FCO Selma 83,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,P,11500 E. Mt View,Selma,93662,559-896-2722,36.54726443,-119.58368279
-13325718.6809,4438076.0379,195,Active,,Station 72,FCO Millerton 72,Millerton,FSA,FCO,FKU,Fresno,STATE,A,P,4091 Millerton Road,Friant,93626,559-822-2389,36.9925997,-119.70695492
-13324208.0481,4418436.8065,196,Active,,Station 85,FCO Clovis 85,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,P,1392 Nees,Clovis,93611,559299-7322,36.85155849,-119.6933847
-13329535.5075,4398160.4317,197,Active,,Station 87,FCO South Fresno 87,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,P,4706 East Drummond,Fresno,93727,559-485-2800,36.70566805,-119.74124209
-13311511.3677,4412337.6928,198,Active,,Station 86,FCO Clovis Lakes 86,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,P,4925 North Nelson,Clovis,93619,559-297-0506,36.80770398,-119.5793285
-13315551.8757,4392344.5444,199,Active,,Station 82,FCO Del Rey 82,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,P,9700 East American,Del Rey,93616,559-888-2898,36.66377095,-119.61562501
-13292190.5238,4439991.8469,200,Active,,Station 75,FCO Tollhouse 75,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,V,23087 Tollhouse Road,Tollhouse,93619,,37.0063443,-119.40576641
-13305886.7926,4437551.7654,201,Active,,Station 74,FCO Morgan Canyon 74,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,P,15339 Skylan Drive,Clovis,93619,,36.98883796,-119.52880207
-13310234.6167,4441098.9011,202,Active,,Station 73,FCO Table MT 73,Hurley,FSAB,FCO,FKU,Fresno,FIRE DISTRICT,C,V,25627 North Auberry Road,Clovis,93619,559-855-2244,37.01428553,-119.56785923
-13281591.5571,4410130.5243,203,Active,,Station 77,FCO Wounder Valley 77,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,V,6812 West Elwood,Sanger,93657,,36.79182755,-119.31055431
-13307062.0948,4385145.0548,204,Active,,Station 71,FCO Parlier 71,,FSA,FCO,FKU,Fresno,FIRE DISTRICT,A,V,1300 West Parlier,Parlier,93648,559-646-7100,36.61187492,-119.53936003
-13332420.0986,4412598.463,205,Active,,Southern Region RHQ,FKU Southern Region RHQ,,RHQ,FKU,FKU,Fresno,STATE,B,P,1234 East Shaw,Fresno,93710,559-222-2129,36.80957953,-119.76715479
-13325048.1444,4407333.0152,206,Active,,Fresno ICC,FKU Fresno ICC,,ICC,FKU,FKU,Fresno,STATE,B,P,2311 North Clovis Ave,Fresno,93727,,36.77170005,-119.70093142
-13278424.8626,4403746.1682,207,Active,,Bear Mountain COM/LO,FKU Bear Mountain COM/LO,,COM/LO,FKU,FKU,Fresno,STATE,B,P,30769 Bear Mtn,Squaw Valley,93646,,36.74588563,-119.28210742
-13297320.5007,4440882.2181,208,Active,,Black Mountain COM/LO,FKU Black Mountain COM/LO,,COM/LO,FKU,FKU,Fresno,STATE,B,P,,Clovis,93619,,37.01273126,-119.45184977
-13403237.8997,4342552.2128,209,Active,,Joaquin Ridge COM,FKU Joaquin Ridge COM,,COM,FKU,FKU,Fresno,STATE,B,P,,Coalinga,93210,,36.30413896,-120.40332187
-13388761.4182,4319578.4566,210,Active,,Coalinga FS,FKU Coalinga FS,,FSB,FKU,FKU,Fresno,STATE,B,P,25600 West Jayne,Coalinga,93210,559-935-0756,36.1376457,-120.27327747
-13266789.4691,4394898.5052,211,Active,,Sand Creek FS,FKU Sand Creek FS,,FSB,FKU,FKU,Fresno,STATE,B,P,41510  Sand Creek Rd,Squaw Valley,93675,559-338-2312,36.68217222,-119.17758493
-13308925.7794,4401898.1293,212,Active,,Sanger FS,FKU Sanger FS,Fresno-Kings Ranger HQ,FSAB,FKU,FKU,Fresno,STATE,C,P,210 South Academy Ave,Sanger,93657,559-493-4384,36.732582,-119.55610178
-13271781.3793,4404237.1958,213,Active,,Squaw Valley FS,FKU Squaw Valley FS,,FSB,FKU,FKU,Fresno,STATE,B,P,32515 E Kings Canyon Rd,Squaw Valley,93675,559-332-2325,36.74942005,-119.22242801
-13289536.6503,4413048.1898,214,Active,,Piedra FS,FKU Piedra FS,,FSB,FKU,FKU,Fresno,STATE,B,P,6185 Elwood Rd,Sanger,93957,559-787-2444,36.81281396,-119.38192629
-13296769.4873,4433561.5662,215,Active,,Blasingame FS,FKU Blasingame FS,,FSB,FKU,FKU,Fresno,STATE,B,P,23087 E Tollhouse Road,Clovis,93619,559-299-6561,36.96020163,-119.44689994
-13325713.1329,4438094.0811,216,Active,,Millerton FS,FKU Millerton FS,,FSB,FKU,FKU,Fresno,STATE,B,P,4091 E Millerton Rd,Friant,93626,559-822-2389,36.99272916,-119.70690509
-13310219.7807,4441124.4156,217,Active,,Hurley FS,FKU Hurley FS,,FSB,FKU,FKU,Fresno,STATE,B,P,25627 N Auberry Rd,Clovis,93619,559-855-2244,37.01446854,-119.56772596
-13281657.6475,4453846.4343,218,Active,,Shaver Lake FS,FKU Shaver Lake FS,,FSB,FKU,FKU,Fresno,STATE,B,P,41640 Dinkey Creek Rd,Shaver Lake,93664,559-841-3360,37.10566747,-119.31114798
-13256544.0074,4393531.5014,219,Active,,Miramonte CC,FKU Miramonte CC,,CC,FKU,FKU,Fresno,STATE,B,P,49039 Orchard Drive,Miramonte,93641,559-336-2313,36.67232349,-119.0855484
-13325134.1501,4407235.5261,220,Active,,Fresno AAB,FKU Fresno AAB,,AAB,FKU,FKU,Fresno,FEDERAL,F,P,2307 North Clovis Avenue,Fresno,93727,559-291-6435,36.77099854,-119.70170402
-13315561.0062,4392393.2153,221,Active,,FKU Auto Shop,St 82 Shop,Shop,EQF,FKU,FKU,Fresno,FIRE DISTRICT,B,P,9700 E. American Ave,Del Ray,93616,559-888-2896,36.66412167,-119.61570703
-13264273.6214,4469722.0886,222,Active,,China Peak COM,China Peak Repeater,,COM,FKU,FKU,Fresno,STATE,B,P,,Lakeshore,93634,,37.21931968,-119.15498463
-13325747.3412,4438053.5833,223,Active,,Millerton Helitack Base,Millerton Helitack Base,,HB,FKU,FKU,Fresno,STATE,B,P,4091 E. Millerton Rd,Friant,93626,559-822-2389,36.99243859,-119.70721238
-13308909.3164,4401993.3979,224,Active,,Fresno-Kings Unit HQ,No CAD name Entered,,HQ,FKU,FKU,Fresno,STATE,B,P,210 S. Academy Ave,Sanger,93657,559-493-4300,36.73326787,-119.55595389
-13315623.1113,4392340.6649,225,Active,,Mid Valley Regional Training Center,Traing Center,,TC,FKU,FKU,Fresno,FIRE DISTRICT,A,P,9594 E. American Ave,Del Ray,93616,559-288-2403,36.663743,-119.61626493
-13282048.1466,4452848.336,226,Active,,Shaver Lake COM,Shaver Lake Repeater,,COM,FKU,FKU,Fresno,STATE,B,P,41345 Musick Dr,Shaver Lake,93664,,37.09851647,-119.31465589
-13375643.7242,4290690.0289,227,Active,,Flat Top COM,Flat Top Repeater,,COM,FKU,FKU,Kings,STATE,B,P,,,,,35.92778578,-120.15543926
-13334501.9361,4402187.0399,228,Active,,Fresno FLS,SFM,,SFM,CDF,FKU,Fresno,STATE,B,P,"855 M St, Suite 1120",Fresno,93721,,36.73466701,-119.78586895
-13790560.6776,4963647.8241,229,Decommissioned,Facility is OOS,Iaqua Butte LO,HUU Iaqua Butte LO,,LO,HUU,HUU,Humboldt,STATE,B,P,21 Mi Ne Fortuna,,,,40.66904042,-123.88270052
-13820034.5901,4952392.4995,230,Active,,Humboldt-Del Norte ECC,HUU Humboldt-Del Norte ECC,,ECC,HUU,HUU,Humboldt,STATE,B,P,118 S. Fortuna Blvd,Fortuna,95540-0425,707-726-1280,40.59230707,-124.14746916
-13819997.9264,4952402.3257,231,Active,,Humboldt-Del Norte UH,HUU Humboldt-Del Norte UH,,HQ,HUU,HUU,Humboldt,STATE,B,P,118 S. Fortuna Blvd,Fortuna,95540-0425,707-725-4413,40.5923741,-124.1471398
-13801157.5648,4910615.6659,232,Active,,Grasshopper Mountain COM/LO,HUU Grasshopper Mountain COM/LO,HUUL T11,COM/LO,HUU,HUU,Humboldt,STATE,B,P,6 Mi Southeast Weott,Weott,95571,,40.30672218,-123.97789402
-13816981.8759,4926756.4545,233,Active,,Mount Pierce COM,HUU Mount Pierce COM,HUUL T12/ HCFN T2,COM,HUU,HUU,Humboldt,STATE,B,P,4 Mi Southwest Of Scotia,Scotia,95565,,40.41720388,-124.12004619
-13769390.616,4883419.1913,234,Active,,Pratt Mountain COM,HUU Pratt Mountain COM,HUUL T10/ HCFN T1,COM,HUU,HUU,Humboldt,STATE,B,P,5 Miles East Of Garberville,Alderpoint,95511,,40.1201563,-123.69252673
-13793377.9232,5089911.9325,235,Active,,Red Mountain COM,HUU Red Mountain COM,,COM,HUU,HUU,Del Norte,FEDERAL,B,P,7 Miles East Of Klamath,Crescent City,95531,,41.52379604,-123.90800814
-13825111.8172,4957973.9312,236,Active,,Tompkins Hill COM,HUU Tompkins Hill COM,,COM,HUU,HUU,Humboldt,CITY,L,C,2 Miles Southeast Of Loleta,Loleta,95551,,40.6303696,-124.19307865
-13799378.4799,4874178.3648,237,Active,,Thorn FS,HUU Thorn FS,,FSB,HUU,HUU,Humboldt,STATE,B,P,13298 Briceland-Thorn Rd,Whitethorn,95589,707-986-7553,40.05664805,-123.96191227
-13780325.4684,4881374.089,238,Active,,Garberville FS,HUU Garberville FS,,FSB,HUU,HUU,Humboldt,STATE,B,P,324 Alderpoint Road,Garberville,95440,707-926-2645,40.1061063,-123.79075617
-13758073.387,4893115.1825,239,Active,,Alderpoint FS,HUU Alderpoint FS,,FSB,HUU,HUU,Humboldt,STATE,B,P,19545 Alderpoint Rd,Alderpoint,95511,707-926-5353,40.18672901,-123.59086234
-13818409.3501,4900601.8063,240,Active,,Mattole FS,HUU Mattole FS,,FSB,HUU,HUU,Humboldt,STATE,B,P,44056 Mattole Rd,Petrolia,95558,707-629-3344,40.23808759,-124.13286943
-13795179.6393,4912791.6008,241,Active,,Weott FS,HUU Weott FS,,FSB,HUU,HUU,Humboldt,STATE,B,P,370 Newton Road,Weott,95571,707-946-2215,40.32162674,-123.92419341
-13780648.4091,4934945.1934,242,Active,,Bridgeville FS,HUU Bridgeville FS,,FSB,HUU,HUU,Humboldt,STATE,B,P,38737 Kneeland Road,Bridgeville,95526,707-777-3636,40.4731855,-123.79365714
-13820020.1456,4952425.7593,243,Active,,Fortuna FS,HUU Fortuna FS,,FSB,HUU,HUU,Humboldt,STATE,B,P,118 S. Fortuna Blvd,Fortuna,95540-0425,707-726-1270,40.59222844,-124.14803409
-13819770.1259,5023594.9339,244,Active,,Trinidad FS,HUU Trinidad FS,,FSB,HUU,HUU,Humboldt,STATE,B,P,923 Patrick'S Point Drive,Trinidad,95570,707-677-3638,41.07624426,-124.14509336
-13799070.4879,5045144.1975,245,Active,,Elk Camp FS,HUU Elk Camp FS,,FSB,HUU,HUU,Humboldt,STATE,B,P,10001 Bald Hills Rd.,Orick,95555,707-499-2240,41.22201001,-123.95914536
-13802977.3989,5090090.9828,246,Active,,Klamath FS,HUU Klamath FS,,FSB,HUU,HUU,Del Norte,STATE,B,P,180 Terwer Valley Road,Klamath,95548,707-482-7355,41.52500024,-123.99424168
-13825271.3324,5125828.5433,247,Active,,Crescent City FS,HUU Crescent City FS,,FSB,HUU,HUU,Del Norte,STATE,B,P,1025 Highway 101 North,Crescent City,95531,707-464-5526,41.76490256,-124.19451143
-13810359.6423,5086445.4728,248,Active,,Alder CC,HUU Alder CC,,CC,HUU,HUU,Del Norte,STATE,B,P,1400 Alder Camp Road,Klamath,95548,707-482-2761,41.50047814,-124.0605575
